District,Date,Year,Month,Day,Tmax,Tmin,Rainfall
Patiala,2010-01-28,2010,1,28,24.8,11.97,0.0
Patiala,2010-01-29,2010,1,29,25.11,10.76,0.0
Patiala,2010-01-30,2010,1,30,24.86,9.61,0.02
Patiala,2010-01-31,2010,1,31,22.33,6.81,0.0
Patiala,2010-02-01,2010,2,1,24.01,10.04,0.0
Patiala,2010-02-02,2010,2,2,24.13,8.86,0.0
Patiala,2010-02-03,2010,2,3,24.55,8.06,0.0
Patiala,2010-02-04,2010,2,4,25.7,8.53,0.0
Patiala,2010-02-05,2010,2,5,26.09,9.18,0.0
Patiala,2010-02-06,2010,2,6,27.31,11.11,0.0
Patiala,2010-02-07,2010,2,7,24.7,15.1,0.01
Patiala,2010-02-08,2010,2,8,21.2,13.84,4.58
Patiala,2010-02-09,2010,2,9,22.1,8.92,5.47
Patiala,2010-02-10,2010,2,10,22.38,6.23,0.0
Patiala,2010-02-11,2010,2,11,23.52,7.58,0.0
Patiala,2010-02-12,2010,2,12,24.36,10.65,0.27
Patiala,2010-02-13,2010,2,13,24.33,9.62,0.0
Patiala,2010-02-14,2010,2,14,24.13,8.5,0.0
Patiala,2010-02-15,2010,2,15,24.79,9.08,0.0
Patiala,2010-02-16,2010,2,16,25.53,9.94,0.0
Patiala,2010-02-17,2010,2,17,23.49,7.22,0.0
Patiala,2010-02-18,2010,2,18,25.84,7.04,0.0
Patiala,2010-02-19,2010,2,19,26.6,9.25,0.0
Patiala,2010-02-20,2010,2,20,28.22,9.37,0.0
Patiala,2010-02-21,2010,2,21,30.25,10.28,0.0
Patiala,2010-02-22,2010,2,22,30.97,13.33,0.6
Patiala,2010-02-23,2010,2,23,26.18,12.53,1.66
Patiala,2010-02-24,2010,2,24,28.18,13.53,0.12
Patiala,2010-02-25,2010,2,25,29.27,12.55,0.0
Patiala,2010-02-26,2010,2,26,30.81,13.35,0.01
Patiala,2010-02-27,2010,2,27,32.45,15.2,0.0
Patiala,2010-02-28,2010,2,28,33.45,15.71,0.0
Patiala,2010-03-01,2010,3,1,32.66,17.76,0.02
Patiala,2010-03-02,2010,3,2,33.56,17.85,0.0
Patiala,2010-03-03,2010,3,3,29.3,16.24,0.03
Patiala,2010-03-04,2010,3,4,30.75,15.36,0.38
Patiala,2010-03-05,2010,3,5,31.52,14.93,0.07
Patiala,2010-03-06,2010,3,6,31.39,13.66,0.0
Patiala,2010-03-07,2010,3,7,30.02,14.23,0.51
Patiala,2010-03-08,2010,3,8,29.88,12.67,0.0
Patiala,2010-03-09,2010,3,9,31.85,14.53,0.0
Patiala,2010-03-10,2010,3,10,32.94,14.93,0.0
Patiala,2010-03-11,2010,3,11,33.19,15.12,0.0
Patiala,2010-03-12,2010,3,12,33.82,16.73,0.0
Patiala,2010-03-13,2010,3,13,34.49,16.7,0.0
Patiala,2010-03-14,2010,3,14,35.08,16.55,0.0
Patiala,2010-03-15,2010,3,15,35.95,15.85,0.0
Patiala,2010-03-16,2010,3,16,37.32,19.28,0.0
Patiala,2010-03-17,2010,3,17,36.34,16.69,0.0
Patiala,2010-03-18,2010,3,18,36.47,18.66,0.0
Patiala,2010-03-19,2010,3,19,37.46,18.72,0.0
Patiala,2010-03-20,2010,3,20,38.72,19.35,0.0
Patiala,2010-03-21,2010,3,21,40.45,22.79,0.0
Patiala,2010-03-22,2010,3,22,40.3,23.33,0.0
Patiala,2010-03-23,2010,3,23,40.04,21.64,0.0
Patiala,2010-03-24,2010,3,24,40.19,21.61,0.0
Patiala,2010-03-25,2010,3,25,39.56,21.04,0.0
Patiala,2010-03-26,2010,3,26,39.82,23.38,0.0
Patiala,2010-03-27,2010,3,27,38.14,22.32,0.0
Patiala,2010-03-28,2010,3,28,39.18,20.74,0.0
Patiala,2010-03-29,2010,3,29,40.01,21.2,0.0
Patiala,2010-03-30,2010,3,30,39.23,23.53,0.0
Patiala,2010-03-31,2010,3,31,38.64,19.61,0.0
Patiala,2010-04-01,2010,4,1,38.01,21.6,0.0
Patiala,2010-04-02,2010,4,2,39.12,21.81,0.04
Patiala,2010-04-03,2010,4,3,39.07,22.18,0.08
Patiala,2010-04-04,2010,4,4,38.55,22.01,0.0
Patiala,2010-04-05,2010,4,5,39.19,22.67,0.0
Patiala,2010-04-06,2010,4,6,38.27,19.99,0.0
Patiala,2010-04-07,2010,4,7,39.91,18.8,0.0
Patiala,2010-04-08,2010,4,8,41.71,22.18,0.0
Patiala,2010-04-09,2010,4,9,41.89,21.79,0.0
Patiala,2010-04-10,2010,4,10,42.17,23.25,0.0
Patiala,2010-04-11,2010,4,11,42.47,24.87,0.0
Patiala,2010-04-12,2010,4,12,41.88,26.38,0.0
Patiala,2010-04-13,2010,4,13,41.02,22.07,0.0
Patiala,2010-04-14,2010,4,14,42.15,23.08,0.0
Patiala,2010-04-15,2010,4,15,43.38,23.6,0.0
Patiala,2010-04-16,2010,4,16,44.46,25.69,0.0
Patiala,2010-04-17,2010,4,17,44.61,26.7,0.0
Patiala,2010-04-18,2010,4,18,44.66,28.77,0.0
Patiala,2010-04-19,2010,4,19,43.11,27.07,0.0
Patiala,2010-04-20,2010,4,20,43.15,26.32,0.09
Patiala,2010-04-21,2010,4,21,41.61,28.12,0.25
Patiala,2010-04-22,2010,4,22,39.38,25.68,0.09
Patiala,2010-04-23,2010,4,23,39.62,23.59,0.0
Patiala,2010-04-24,2010,4,24,39.61,22.6,0.0
Patiala,2010-04-25,2010,4,25,41.2,23.36,0.0
Patiala,2010-04-26,2010,4,26,42.36,24.25,0.0
Patiala,2010-04-27,2010,4,27,43.63,27.03,0.0
Patiala,2010-04-28,2010,4,28,42.18,27.24,0.0
Patiala,2010-04-29,2010,4,29,42.23,27.48,0.0
Patiala,2010-04-30,2010,4,30,42.64,28.81,0.04
Patiala,2010-11-01,2010,11,1,29.42,16.61,0.0
Patiala,2010-11-02,2010,11,2,29.8,16.99,0.0
Patiala,2010-11-03,2010,11,3,29.79,17.14,0.0
Patiala,2010-11-04,2010,11,4,29.31,15.75,0.0
Patiala,2010-11-05,2010,11,5,29.9,15.25,0.0
Patiala,2010-11-06,2010,11,6,30.12,16.46,0.0
Patiala,2010-11-07,2010,11,7,30.52,17.72,0.0
Patiala,2010-11-08,2010,11,8,30.42,16.77,0.0
Patiala,2010-11-09,2010,11,9,30.62,17.84,0.0
Patiala,2010-11-10,2010,11,10,29.41,15.04,0.0
Patiala,2010-11-11,2010,11,11,28.69,15.62,0.0
Patiala,2010-11-12,2010,11,12,28.15,14.91,0.0
Patiala,2010-11-13,2010,11,13,29.3,13.75,0.0
Patiala,2010-11-14,2010,11,14,28.42,12.65,0.31
Patiala,2010-11-15,2010,11,15,29.37,15.98,0.0
Patiala,2010-11-16,2010,11,16,28.19,16.1,0.0
Patiala,2010-11-17,2010,11,17,29.04,16.01,0.05
Patiala,2010-11-18,2010,11,18,26.5,15.82,1.56
Patiala,2010-11-19,2010,11,19,26.91,14.27,0.01
Patiala,2010-11-20,2010,11,20,26.16,11.94,0.0
Patiala,2010-11-21,2010,11,21,26.63,10.89,0.0
Patiala,2010-11-22,2010,11,22,26.0,12.67,0.01
Patiala,2010-11-23,2010,11,23,26.52,12.05,0.0
Patiala,2010-11-24,2010,11,24,26.09,14.52,0.02
Patiala,2010-11-25,2010,11,25,27.1,15.58,0.02
Patiala,2010-11-26,2010,11,26,26.55,12.62,0.0
Patiala,2010-11-27,2010,11,27,26.86,12.48,0.0
Patiala,2010-11-28,2010,11,28,25.92,13.38,0.0
Patiala,2010-11-29,2010,11,29,25.57,11.7,0.0
Patiala,2010-11-30,2010,11,30,24.86,9.56,0.0
Patiala,2010-12-01,2010,12,1,24.19,10.44,0.0
Patiala,2010-12-02,2010,12,2,23.39,7.45,0.0
Patiala,2010-12-03,2010,12,3,23.16,10.71,0.0
Patiala,2010-12-04,2010,12,4,22.92,8.44,0.0
Patiala,2010-12-05,2010,12,5,23.4,9.04,0.0
Patiala,2010-12-06,2010,12,6,23.56,8.9,0.0
Patiala,2010-12-07,2010,12,7,23.49,10.45,0.0
Patiala,2010-12-08,2010,12,8,24.54,10.76,0.0
Patiala,2010-12-09,2010,12,9,22.85,9.11,0.0
Patiala,2010-12-10,2010,12,10,21.45,8.51,0.0
Patiala,2010-12-11,2010,12,11,22.34,9.14,0.0
Patiala,2010-12-12,2010,12,12,21.84,6.63,0.0
Patiala,2010-12-13,2010,12,13,22.42,7.38,0.0
Patiala,2010-12-14,2010,12,14,21.65,9.04,0.0
Patiala,2010-12-15,2010,12,15,21.16,6.47,0.0
Patiala,2010-12-16,2010,12,16,21.85,8.6,0.0
Patiala,2010-12-17,2010,12,17,21.79,7.39,0.0
Patiala,2010-12-18,2010,12,18,20.84,7.65,0.0
Patiala,2010-12-19,2010,12,19,21.18,5.15,0.0
Patiala,2010-12-20,2010,12,20,21.81,4.79,0.0
Patiala,2010-12-21,2010,12,21,20.82,6.52,0.0
Patiala,2010-12-22,2010,12,22,19.68,5.45,0.0
Patiala,2010-12-23,2010,12,23,21.57,6.03,0.0
Patiala,2010-12-24,2010,12,24,21.04,7.98,0.0
Patiala,2010-12-25,2010,12,25,21.72,7.5,0.0
Patiala,2010-12-26,2010,12,26,20.75,6.22,0.0
Patiala,2010-12-27,2010,12,27,20.07,7.49,0.0
Patiala,2010-12-28,2010,12,28,21.49,7.48,0.7
Patiala,2010-12-29,2010,12,29,19.58,10.21,0.56
Patiala,2010-12-30,2010,12,30,19.23,11.74,23.98
Patiala,2010-12-31,2010,12,31,17.86,7.84,0.43
Patiala,2011-01-01,2011,1,1,18.77,6.01,0.0
Patiala,2011-01-02,2011,1,2,18.68,2.99,0.0
Patiala,2011-01-03,2011,1,3,17.37,2.61,0.0
Patiala,2011-01-04,2011,1,4,17.31,2.02,0.0
Patiala,2011-01-05,2011,1,5,18.5,0.69,0.0
Patiala,2011-01-06,2011,1,6,20.04,1.68,0.0
Patiala,2011-01-07,2011,1,7,21.01,3.06,0.0
Patiala,2011-01-08,2011,1,8,19.07,3.64,0.0
Patiala,2011-01-09,2011,1,9,19.7,5.23,0.0
Patiala,2011-01-10,2011,1,10,20.21,3.46,0.0
Patiala,2011-01-11,2011,1,11,20.21,3.15,0.0
Patiala,2011-01-12,2011,1,12,21.61,5.9,0.0
Patiala,2011-01-13,2011,1,13,22.83,8.07,0.0
Patiala,2011-01-14,2011,1,14,21.86,9.29,2.16
Patiala,2011-01-15,2011,1,15,19.68,7.05,0.62
Patiala,2011-01-16,2011,1,16,18.3,2.15,0.01
Patiala,2011-01-17,2011,1,17,19.53,3.44,0.0
Patiala,2011-01-18,2011,1,18,20.87,7.35,0.0
Patiala,2011-01-19,2011,1,19,21.02,4.2,0.0
Patiala,2011-01-20,2011,1,20,20.13,5.0,0.0
Patiala,2011-01-21,2011,1,21,22.78,7.63,0.01
Patiala,2011-01-22,2011,1,22,22.05,8.58,0.0
Patiala,2011-01-23,2011,1,23,22.95,7.54,0.0
Patiala,2011-01-24,2011,1,24,21.18,6.23,0.0
Patiala,2011-01-25,2011,1,25,21.16,7.52,0.0
Patiala,2011-01-26,2011,1,26,21.13,6.89,0.06
Patiala,2011-01-27,2011,1,27,20.89,5.06,0.0
Patiala,2011-01-28,2011,1,28,21.98,5.28,0.0
Patiala,2011-01-29,2011,1,29,18.73,8.11,0.0
Patiala,2011-01-30,2011,1,30,21.58,8.63,0.0
Patiala,2011-01-31,2011,1,31,22.52,8.6,0.0
Patiala,2011-02-01,2011,2,1,23.92,6.47,0.0
Patiala,2011-02-02,2011,2,2,25.05,7.17,0.0
Patiala,2011-02-03,2011,2,3,27.13,9.08,0.0
Patiala,2011-02-04,2011,2,4,28.51,12.72,0.0
Patiala,2011-02-05,2011,2,5,27.94,11.4,0.0
Patiala,2011-02-06,2011,2,6,24.01,14.5,0.02
Patiala,2011-02-07,2011,2,7,21.64,11.97,3.63
Patiala,2011-02-08,2011,2,8,23.64,9.35,0.0
Patiala,2011-02-09,2011,2,9,24.32,6.32,0.0
Patiala,2011-02-10,2011,2,10,23.52,9.51,0.0
